ticker,company_name,company_name_jp,sector,industry,country,website,business_summary,employees,market_cap,currency,exchange,current_price,previous_close,method,datadate
7616,"Colowide Co.,Ltd.",COLOWIDE CO LTD,Consumer Cyclical,Restaurants,Japan,https://www.colowide.co.jp,"Colowide Co.,Ltd., together with its subsidiaries, engages in restaurant management in Japan and internationally. It also engages in purchasing and selling various foodstuffs and processing sales, as well as tobacco and alcoholic beverages. The company also manufactures and sells confectioneries, baked goods, and chocolates, as well as sauce for commercial and consumer use; sells and distributes liquors and other related beverages; sells cigarettes and liquors; and provides catering services. In addition, it is involved in the operation and maintenance of IT systems, call center services; and procurement and logistics management related to catering service business. Further, the company operates the Wolfgang Puck restaurant; and Izakaya, Japanese, and Italian Cuisine. The company operates its restaurants under the Doma Doma, Kamadoka, Gyu-Kaku, Shabu Shabu On-Yasai, Tonkatsu Kagurazaka SAKURA, FRESHNESS BURGER, Steak MIYA, KARUBI TAISHO, GANKO-EN & GANKO-TEI, NIGIRI-NO-TOKUBE, KATSUDOKI, CHIISANA MORI COFFEE, OOTOYA, NAGISA BASHI CAFÉ, CANTINA, and M.M MARKET & CAFÉ. It operates various direct management and franchise stores. Colowide Co.,Ltd. was incorporated in 1963 and is headquartered in Yokohama, Japan.",5270.0,183815913472.0,JPY,JPX,1729.5,1736.0,yfinance,2025-10-24
7615,"KYOTO KIMONO YUZEN HOLDINGS Co., Ltd.",KYOTO KIMONO YUZEN HOLDINGS CO ,Consumer Cyclical,Apparel Retail,Japan,https://www.kyotokimonoyuzenholdings.co.jp,"KYOTO KIMONO YUZEN HOLDINGS Co., Ltd. engages in the sale of kimono and jewelry products in Japan. The company sells through stores and online stores. The company was formerly known as YU-WA Creation Holdings Co.,Ltd. and changed its name to KYOTO KIMONO YUZEN HOLDINGS Co., Ltd. in July 2024. KYOTO KIMONO YUZEN HOLDINGS Co., Ltd. was incorporated in 1971 and is headquartered in Tokyo, Japan.",361.0,2542563840.0,JPY,JPX,181.0,187.0,yfinance,2025-10-24
7614,"OM2 Network Co.,Ltd.",OM2 NETWORK CO LTD,Consumer Defensive,Food Distribution,Japan,https://www.om2.co.jp,"OM2 Network Co.,Ltd. retails meat and prepared food products in Japan. The company is involved in the meat processing activities; meat product retail; food products retail; as well as offers private label products, such as sauce, hotpot soup, and other products. It operates meat stores; various restaurants; and Japan operations management and operation guidance and store development. OM2 Network Co.,Ltd. was founded in 1958 and is headquartered in Tokyo, Japan.",715.0,10142022656.0,JPY,JPX,1523.0,1537.0,yfinance,2025-10-24
7613,SIIX Corporation,SIIX CORP,Technology,Electronic Components,Japan,https://www.siix.co.jp,"SIIX Corporation primarily sells and distributes electronic components in Japan and internationally. The company offers automotive electronic components, such as automotive exteriors, meters, ECU, switches, quasi-millimeter wave radars, ABS, cameras, battery sensors, car multimedia, etc., as well as engine ignition devices for power tools, battery packs, aircraft-borne electronic devices, inverters, medical devices, smart meters, industrial sewing machines, etc. It also provides digital appliances, air conditioners, refrigerators, educational toys, healthcare equipment, electronic musical instruments, etc.; office equipment, OA equipment, projectors, etc.; and automobile wire harness, motorcycles, inks, and other electronic components, etc. In addition, the company involved in plastic molding and die manufacturing, and circuit board mounting, as well as provision of materials procurement, assembly and processing of devices and components, and logistics services. SIIX Corporation was founded in 1957 and is headquartered in Osaka, Japan.",9538.0,65823539200.0,JPY,JPX,1397.0,1383.0,yfinance,2025-10-24
7611,Hiday Hidaka Corp.,HIDAY HIDAKA CORP,Consumer Cyclical,Restaurants,Japan,https://hidakaya.hiday.co.jp,"Hiday Hidaka Corp. engages in the restaurant business in Japan. The company operates restaurants under the Hiday Hidaka, Hidakaya, and Raraiken names. The company was formerly known as Hidaka Commercial Co., Ltd. and changed its name to Hiday Hidaka Corp. in June 1998. Hiday Hidaka Corp. was incorporated in 1956 and is based in Saitama, Japan.",988.0,122591404032.0,JPY,JPX,3405.0,3460.0,yfinance,2025-10-24
7610,"Tay Two Co., Ltd.",TAY TWO CO LTD,Consumer Cyclical,Specialty Retail,Japan,https://www.tay2.co.jp,"Tay Two Co., Ltd. purchases and sells books, home video games, trading cards, hobbies, smartphones, CDs, DVDs, clothing, etc. The company was founded in 1989 and is headquartered in Okayama, Japan.",411.0,8909097984.0,JPY,JPX,140.0,142.0,yfinance,2025-10-24
7609,"Daitron Co., Ltd.",DAITRON CO LTD,Technology,Semiconductor Equipment & Materials,Japan,https://www.daitron.co.jp,"Daitron Co., Ltd., an electronic engineering trading company, engages in electronic equipment and components, and manufacturing equipment businesses in Japan and internationally. The company manufactures, sells, imports, and exports electronic components and assembly goods, semiconductors, embedded systems, power supply equipment, image-related equipment and components, information systems, FPD manufacturing equipment, electronic components manufacturing equipment, etc. It provides connector harnesses; optical and image processing devices; factory automation PCs for equipment control and other IT equipment; RFID, IC, and biometric identification devices; teleconferencing video system; and other electronic components. In addition, the company provides manufacturing equipment for semiconductor devices and electronic components, including power, MEMS, SAW, and FET devices; LED tips/modules and LD; flat panel displays (FPD) for smartphones, flat-screen TVs, and instrument panels; high-performance films; secondary batteries; transport and automation; and manufacture of wafers of various materials such as silicon, SiC, GaN, and sapphire, as well as boards of various materials such as ceramics and quartz glass. Further, it offers equipment from production environments, such as clean space, constant temperature and humidity space, pure water, and wastewater treatment equipment to back-up power supplies and anti-static products. The company was formerly known as Daito Electron Co., Ltd. and changed its name to Daitron Co., Ltd. in 2017. The company was incorporated in 1952 and is headquartered in Osaka, Japan.",1061.0,46871105536.0,JPY,JPX,4450.0,4460.0,yfinance,2025-10-24
7608,"SK Japan Co.,Ltd.",SK JAPAN CO LTD,Consumer Cyclical,Leisure,Japan,https://www.sk-japan.co.jp,"SK Japan Co.,Ltd. plans, manufactures, and sells character stuffed animals, key chains, household goods, mobile phone accessory goods, prize products, etc. The company was incorporated in 1965 and is headquartered in Osaka, Japan.",140.0,11417438208.0,JPY,JPX,1361.0,1365.0,yfinance,2025-10-24
7607,"Shinwa Co., Ltd.",SHINWA CO LTD (WHOLESALE),Industrials,Specialty Industrial Machinery,Japan,https://www.shinwa-jpn.co.jp,"Shinwa Co., Ltd. operates as an engineering, manufacturing, and trading and logistics in Japan and internationally. It also offers metal joining products, such as welding and brazing materials, and chemical products; factory automation systems; industrial machinery; joining equipment; and overlay welding, vacuum brazing, field network systems, jig design and production, coating equipment, and metrology products. In addition, the company provides maintenance, re-condition, and upgrade of machinery and equipment for welding techniques. The company was formerly known as Shinwa Trading Co., Ltd. and changed its name to Shinwa Co., Ltd. in April 1973. Shinwa Co., Ltd. was incorporated in 1951 and is headquartered in Nagoya, Japan.",,42617376768.0,JPY,JPX,3180.0,3170.0,yfinance,2025-10-24
7606,United Arrows Ltd.,UNITED ARROWS LTD,Consumer Cyclical,Apparel Retail,Japan,https://www.united-arrows.co.jp,"United Arrows Ltd. engages in the planning, buying, and sale of men's and women's apparel, accessories, and other products in Japan. The company operates under store brands, such as UNITED ARROWS, BEAUTY&YOUTH UNITED ARROWS, UNITED ARROWS green label relaxing, DRAWER, ASTRAET, UNITED ARROWS & SONS, 6, steven alan, monkey time, ODETTE E ODILE, ATTISESSION, CITEN, NICE WEATHER, California General Store, UNITED ARROWS Golf, and OSOI brands. It also offers products under LOEFF, Pheeta, AEWEN MATOPH, SOVEREIGN, EMMEL REFINES, PREEK, MARW, SY, TO, Lepidos, TABAYA, UNITED ARROWS BEAUTY, koti BEAUTY&YOUTH, and District UNITED ARROWS labels, as well as UNITED ARROWS outlets. United Arrows Ltd. was incorporated in 1975 and is headquartered in Tokyo, Japan.",4096.0,55796555776.0,JPY,JPX,2021.0,2028.0,yfinance,2025-10-24
7604,"Umenohana Group Co.,Ltd.",UMENOHANA GROUP CO LTD,Consumer Cyclical,Restaurants,Japan,https://www.umenohana.co.jp,"Umenohana Group Co.,Ltd. engages in the restaurant business in Japan. It operates through three segments: Restaurant, Takeout, and Outside Sale. The company offers processed marine products, such as oyster products; Furuichian rolled sushi, inari sushi, oshizushi, assorted sushi, omusubi, steamed rice, etc.; take-out bento, Japanese side dishes, new year dishes, tofu and other processed soybean products, and frozen side dishes; and gift items, as well as perishables. It also provides Yuba and Tofu Shop Ume no Hana, Japanese nabedokoro sushihan hot pot dishes, sushi, rice bowls, set meals, drinks, take-out lunch boxes, seafood izakaya sakura suisan fish dishes, grilled chicken, a la carte dishes, drinks, and other food and drink products. It offers its products under the Ume-no-Hana and Furuichian brand names. The company was formerly known as UMENOHANA Co., Ltd. and changed its name to Umenohana Group Co.,Ltd. in May 2025. Umenohana Group Co.,Ltd. was founded in 1979 and is based in Kurume, Japan.",626.0,7492572160.0,JPY,JPX,845.0,846.0,yfinance,2025-10-24
7603,"Mac House Co.,Ltd.",GYET CO LTD,Consumer Cyclical,Apparel Retail,Japan,https://www.mac-house.co.jp,"Mac House Co.,Ltd. operates chain stores focusing primarily on the retail of casual clothing in Japan. It offers clothing and accessories for men, women, and kids, as well as life style goods. It also operates online stores. The company was founded in 1990 and is headquartered in Tokyo, Japan.",260.0,4866143744.0,JPY,JPX,190.0,191.0,yfinance,2025-10-24
7602,"Ledax Co.,Ltd.",LEDAX CO LTD,Consumer Cyclical,Auto & Truck Dealerships,Japan,https://www.ledax.co.jp,"Ledax Co.,Ltd., together with its subsidiaries, engages in the purchase, sale, and distribution of automobiles in Japan, Asia, Oceania, Africa, and internationally. The company engages in the purchase and sale of used cars through its retail stores; sale of various property and casualty insurance products comprising car insurance; wholesale and distribution of spare parts and accessories of automobiles through online shop; management of automobile aftermarket parts of online distribution; and export of used cars through internet site, PicknBuy24.com. It also offers management consulting, M&A advisory, outsourcing, and investment services. The company was formerly known as Carchs Holdings Co., Ltd. and changed its name to Ledax Co.,Ltd. in September 2024. Ledax Co.,Ltd. was incorporated in 1977 and is based in Tokyo, Japan.",195.0,2757013760.0,JPY,JPX,133.0,134.0,yfinance,2025-10-24
